Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AT1G27740	-1.18895983656185	3.43260671867149	-2.45341357631541	0.0231047352342729	0.0812017036909756	-3.69079303369115
AT5G15600	-0.810802575666516	4.7060829569479	-2.45291447567724	0.023129413101279	0.081274883843134	-3.92091526687764
AT3G03840	-2.75248253656472	-2.49734474430337	-2.45260766741893	0.0231445953189543	0.0813146782205927	-3.43533013939329
AT5G04040	-0.531203451712682	6.16010744615739	-2.45251206792023	0.0231493278979499	0.0813177523893991	-4.08420980961706
AT5G07320	0.313391492953643	3.93417821577665	2.45224581938057	0.0231625130770995	0.0813505124400628	-3.82268773087422
AT1G44575	-3.46741052381725	5.69490252081345	-2.4517701745859	0.023186085405928	0.0814065063110819	-3.88384086411032
AT3G50820	-2.31217793906096	6.5130369635995	-2.45176827681877	0.0231861795015055	0.0814065063110819	-4.03772424865395
AT5G45370	-0.561796418007241	3.01531872658466	-2.4516353468171	0.0231927713561385	0.0814122460850072	-3.69914015538639
AT5G14030	0.295862684473216	7.7468206767316	2.45157955716711	0.0231955384244096	0.0814122460850072	-4.10788062970517
AT1G08380	-2.98310120582377	5.42903082010096	-2.45127314977416	0.0232107411739419	0.0814473374262257	-3.90397002307211
AT5G24930	-1.0363973513759	6.34307150305596	-2.45122232274891	0.0232132639116112	0.0814473374262257	-4.08776309448708
AT1G69380	0.504367338479245	2.86621485242355	2.45097680218756	0.0232254536234127	0.0814765455785555	-3.66870621304891
AT2G37960	0.672532148057696	1.52224876109202	2.45085242011781	0.0232316312736733	0.0814846567802052	-3.44033795134852
AT1G52730	0.234243593871443	5.44244018149883	2.4507180767878	0.0232383053863525	0.0814920828471213	-4.04850774153457
AT5G40030	0.585812633036506	3.09239342885635	2.45065418403653	0.0232414801744257	0.0814920828471213	-3.68611594222534
AT5G46780	-0.364764394024896	5.34018445930949	-2.45034532445945	0.0232568328975551	0.0815152051847686	-4.02649066183272
AT3G14730	0.62181043267851	1.33248377906228	2.45030549113957	0.0232588136108762	0.0815152051847686	-3.38461323069493
AT5G09980	-0.567247974323153	3.283765811184	-2.45027831555595	0.0232601650079463	0.0815152051847686	-3.71796875163044
AT2G33540	-0.220026475322566	5.69562532293548	-2.45013931607917	0.0232670783670067	0.0815152051847686	-4.07459222446892
AT3G60550	-0.36826727205802	3.61986046699545	-2.45013266184933	0.02326740937366	0.0815152051847686	-3.77699135321453
AT3G14160	0.293749996134699	2.91566926698903	2.44967132749112	0.0232903685913358	0.0815699994526011	-3.66256292491229
AT3G48140	-0.198931921213049	8.40457688230507	-2.44966288905737	0.0232907887431312	0.0815699994526011	-4.10731937456924
AT3G27473	0.811474946705457	1.28131297806386	2.44937927511407	0.0233049140608714	0.0816059116948787	-3.39205508581273
AT5G51760	-1.50217588977621	-0.0314165255873799	-2.44898737436968	0.0233244457036067	0.0816607399820676	-3.24231398411848
AT1G76680	-0.734519511156019	7.14743511368112	-2.44764918290382	0.0233912537660837	0.0818810410808776	-4.11562429509078
AT3G19340	-0.382202213274133	6.23223135535155	-2.44750201261719	0.0233986119828329	0.0818931995015967	-4.10494997068639
AT5G04850	-0.268015977675274	5.07796239489835	-2.4473715730776	0.0234051354977708	0.0818946357644862	-4.0117714517901
AT5G52547	0.892145334119883	-0.0208786477412915	2.44733845137676	0.0234067922429331	0.0818946357644862	-3.25349616469701
AT3G49160	-0.903292969692911	3.4942008142821	-2.44708576420969	0.0234194352322677	0.081912334211858	-3.7425943591219
AT1G28600	-1.43045566638393	3.0023237124217	-2.44708202616299	0.0234196223100032	0.081912334211858	-3.60850519762704
AT1G01720	0.446428013009042	6.26352115315832	2.44628652312086	0.0234594664624733	0.0820380811262338	-4.109939317132
AT4G12735	-2.24728689646956	-2.43559212053163	-2.4457877092934	0.0234844826069403	0.0820850381654737	-3.36687630545622
AT1G19910	-0.287986174358056	8.1378606169805	-2.44573928929164	0.0234869122533122	0.0820850381654737	-4.11761603877585
AT2G28810	0.401541335890464	4.95776675540671	2.44572452033651	0.0234876533849162	0.0820850381654737	-4.00923663371397
AT1G26740	0.466073051589602	4.53856327243789	2.44563599203109	0.0234920963441993	0.0820850381654737	-3.94508344582191
AT3G19170	-0.680013763701901	7.08101298925035	-2.44563065733071	0.0234923641011529	0.0820850381654737	-4.12017449023727
AT5G05200	-0.569701495263781	5.1979940554742	-2.44553076657189	0.0234973782992772	0.0820889516985023	-4.02065058888746
AT3G25220	0.352698083238508	6.18821425643565	2.44528031626026	0.0235099544890349	0.0821192776518403	-4.1077726413944
AT2G20362	0.76663823484299	0.693618297739867	2.4450934113418	0.0235193438737417	0.0821384640255923	-3.35380363409288
AT3G22890	0.462312381668568	8.54134465482943	2.44499927725772	0.023524074130152	0.0821413752962735	-4.11460973501236
AT5G27710	-0.307365895533575	3.89818686514573	-2.44475072819367	0.0235365680269889	0.0821713901969072	-3.84409403415385
AT1G41830	0.289075728142716	7.97739778467988	2.44439607798984	0.0235544060408945	0.0822200495681496	-4.12062391676084
AT1G05210	0.374790275011389	3.80264878912392	2.44402286028081	0.0235731915444133	0.0822474024764895	-3.82951999370519
AT2G42750	-0.548166327200776	5.23541854621147	-2.44398205033416	0.0235752465139695	0.0822474024764895	-4.00669844837911
AT3G61970	1.28853754334486	0.350070613966258	2.44395653328515	0.023576531500135	0.0822474024764895	-3.26706156727501
AT5G25230	1.75556858433592	-1.60671660635717	2.44393037546514	0.0235778488218893	0.0822474024764895	-3.27887620991019
AT1G35460	-0.330967518442209	3.91837236603519	-2.44360419139962	0.0235942813807559	0.0822911071320872	-3.84800591149392
AT4G04610	0.782837718568394	6.65088646069864	2.44326849479757	0.0236112042955329	0.0823365072869864	-4.1230998637081
AT3G01590	0.245206942889833	5.55965802488503	2.44275493094689	0.0236371156021922	0.0824088778598259	-4.07469887218859
AT1G16800	0.24865023858192	4.51299478231435	2.44269546338571	0.0236401176827642	0.0824088778598259	-3.95020873830199
AT5G04990	-0.183721930668056	5.96610454109582	-2.44260254463243	0.0236448091789695	0.0824088778598259	-4.10212134411823
AT2G36360	-0.27427006689568	4.98986789630609	-2.44254737778755	0.0236475949797954	0.0824088778598259	-4.01797330710983
AT4G28980	-0.14175461763745	5.42007269004871	-2.44222171460934	0.0236640464593152	0.0824525784070025	-4.05987972205273
AT1G62660	-0.590596183495744	9.28288175850373	-2.44179021384865	0.0236858609298109	0.082514947678138	-4.11317137517544
AT3G59320	0.36871611404005	4.46621662097726	2.44148735388343	0.0237011831572357	0.0825476347566181	-3.94851236717926
AT1G79080	0.410866733096725	3.30273459969385	2.44144996084016	0.0237030755778847	0.0825476347566181	-3.73647529704908
AT1G31335	0.690045298449555	2.80786511863352	2.44115803013218	0.0237178547043684	0.0825854603845534	-3.6729460616318
AT4G33740	-0.545842351461694	7.09009985295875	-2.44081617630148	0.0237351721136827	0.082632110347883	-4.13003347127762
AT5G40690	-0.695519231396061	6.32856183175258	-2.43992626936158	0.0237803076458543	0.0827755754911837	-4.11624165270671
AT1G32410	-0.267937063507478	4.85520850477021	-2.43973003501016	0.0237902712744204	0.0827965855150705	-3.9933668014945
AT4G00238	0.418032368819342	4.49677816472174	2.43923186389921	0.0238155829320922	0.0828549950567701	-3.95227399610392
AT2G23050	0.676880021326054	4.8822595784808	2.43919436172092	0.0238174894003608	0.0828549950567701	-3.999082998442
AT5G18260	0.286815688358532	3.77103675837547	2.43911093747256	0.0238217308815729	0.0828549950567701	-3.82343466040798
AT3G13440	0.240292781838047	5.52630901153913	2.43909037702463	0.0238227763301273	0.0828549950567701	-4.06112986625168
AT1G02475	-0.822467462789668	3.05104274247315	-2.43868378343266	0.0238434593936446	0.0829132504153791	-3.6708042031249
AT3G48425	0.569390921518142	2.54582370509999	2.43847425448305	0.0238541244727514	0.0829202003048901	-3.64496337495522
AT3G49170	0.553756174151334	2.37205019821133	2.43845621942699	0.0238550426693439	0.0829202003048901	-3.59242866643351
AT1G33400	0.366616230245509	3.71938941363571	2.43835152661819	0.0238603734149547	0.0829202003048901	-3.82067671339958
AT3G57190	-1.09866505159521	1.88440613700839	-2.43833544483867	0.0238611923647753	0.0829202003048901	-3.48561708397934
AT5G04510	0.333106867676909	5.47078330387858	2.43817338533452	0.0238694465558039	0.0829352123613558	-4.07928866629668
AT2G22080	0.273289816774712	5.93840083177354	2.43782200828318	0.0238873524003966	0.0829837489453461	-4.10937904978734
AT3G20070	0.326799294371575	3.10571086024324	2.43755535353587	0.023900949216383	0.0830173026003219	-3.7332574712697
AT1G03230	0.608421785949021	6.02948914027668	2.43714692327956	0.0239217891762759	0.0830759993139861	-4.10877143317382
AT5G62340	0.703533464979348	5.50577439491623	2.43685011166063	0.0239369444543311	0.0831022598131627	-4.07474449797262
AT5G64980	0.64667418533178	0.906377509247626	2.43684441588726	0.0239372353693323	0.0831022598131627	-3.40884207427434
AT4G18210	-1.56321767777504	1.09809184104621	-2.43632393710969	0.0239638330200814	0.0831808990718451	-3.35882269381176
AT3G03470	-0.514305812756536	3.4103932660021	-2.43537415891134	0.0240124397281273	0.0833358955332438	-3.75260890294945
AT5G35360	0.197991656484332	8.11063527218608	2.43520485429041	0.0240211138406633	0.0833442509849526	-4.13817940874198
AT4G22070	-1.22449316379761	1.16674923650661	-2.43511271850433	0.0240258355282361	0.0833442509849526	-3.42956520856747
AT3G16450	0.501727583646726	8.20182755453327	2.4350956875744	0.0240267084077589	0.0833442509849526	-4.13684653646795
AT5G62810	-0.237520723474282	6.26492144360798	-2.43452714434459	0.0240558646655486	0.0834316596166115	-4.13043521657741
AT1G70700	-1.50208144088594	3.72214457936506	-2.43437883634869	0.0240634756652818	0.0834443275249449	-3.71103256121748
AT1G59760	0.318806756779656	6.10347892647271	2.43421670872687	0.0240717984354693	0.0834594590492918	-4.12670509216312
AT1G33480	0.52833375081592	2.86126569544168	2.43409834145361	0.024077876473021	0.0834668041524885	-3.66909460482016
AT1G04650	0.62666721369392	2.01587135606303	2.43319152875775	0.0241244877525688	0.0836146336442207	-3.5642990620279
AT3G23090	-0.588404784246773	6.82265413600079	-2.4328792730848	0.0241405574918651	0.0836565760198119	-4.14485106235941
AT5G43175	-1.91869822085514	-0.177401206767692	-2.43249509204348	0.024160342415555	0.0837113770742768	-3.27490562675337
AT1G29179	-1.32995104780033	1.26308167486177	-2.43236543702401	0.0241670229171027	0.0837207630390347	-3.38274009696077
AT1G64530	0.273189162888603	6.36142511949209	2.43204015168772	0.0241837908737629	0.0837650857080057	-4.14026404215286
AT1G47480	-0.423432649814906	5.90784755828085	-2.43189132467643	0.0241914662836018	0.0837779052502588	-4.12194406244156
AT5G06290	-1.33726299126203	4.62925167434868	-2.4316907618728	0.024201813431444	0.0837999716055913	-3.93647233367455
AT3G05936	-0.700181089654421	1.38189744704517	-2.43138092426427	0.0242178062189053	0.0838415758079362	-3.43925477763857
AT2G25770	0.726485281580187	0.244047843194667	2.43110061172635	0.0242322834879853	0.0838779205134203	-3.30142269151748
AT4G35860	-0.35857530218453	5.85565791904105	-2.43096046221838	0.0242395247909316	0.0838861755867631	-4.1189212791852
AT1G15670	-0.617482332718811	6.5441690632935	-2.43090042926293	0.0242426272141632	0.0838861755867631	-4.13216635064752
AT2G45890	-0.949455457222926	4.30751743984824	-2.4305857501869	0.0242588954516776	0.0839286913049999	-3.94145124824226
AT3G28700	0.45185996981334	3.52887242528206	2.43034865506457	0.0242711594696937	0.0839573419135449	-3.79826684404017
AT3G02470	0.407601887177151	10.7449907899761	2.4300768521162	0.024285225883177	0.0839912711751877	-4.11226670051132
AT1G49500	-0.592847298667257	5.64864234957778	-2.42997901378127	0.024290291092162	0.0839912711751877	-4.10876751553736
AT4G23890	-1.5234005068374	3.89479410218758	-2.42992821740924	0.0242929212692182	0.0839912711751877	-3.80349661095907
AT2G18510	0.266589303613456	5.40030238648774	2.42955626778929	0.0243121884586557	0.0840441017888592	-4.08980866361002
AT1G13390	-0.313793216694628	5.02714793446952	-2.42939585122582	0.0243205025074213	0.0840590576908414	-4.02037188899832
AT3G50760	0.666718771949478	1.88211609122401	2.42917986772808	0.0243317006480175	0.0840839753541325	-3.51456678193456
AT1G29730	0.938869894961079	1.92166067414275	2.4285239612651	0.0243657369583663	0.0841877946373318	-3.49790183880164
AT2G34050	0.47326742707788	4.08144952265885	2.42825202245968	0.0243798613893312	0.0842227922135532	-3.90720065825933
AT5G49700	-1.44924553699985	2.98263330826905	-2.42793299697699	0.0243964411939572	0.084266259277178	-3.62451964756174
AT3G56570	0.591273911542236	2.91613140031144	2.42780128383796	0.0244032894035543	0.0842761042966785	-3.71195760530543
AT4G15820	0.382643570647186	3.70318647406715	2.42741534097998	0.0244233661647009	0.0843214262498253	-3.84105848067243
AT1G20810	-0.895054106637073	3.02362457076292	-2.42739522296947	0.0244244131253052	0.0843214262498253	-3.67475584037555
AT3G08620	0.31642001477076	3.55685134265163	2.4273088727319	0.0244289073485799	0.0843231319646414	-3.81676002976919
AT2G01180	-0.637143357879346	4.96685812744641	-2.42715578872932	0.0244368767170982	0.0843368305822577	-4.0361713452232
AT4G00330	-0.557286908552435	5.18967591594024	-2.4270723924765	0.0244412192423842	0.0843380097609199	-4.04549988090255
AT2G39210	-0.727977498405899	5.38188692747367	-2.42698519751187	0.0244457603375197	0.084339873635829	-4.05883385492304
AT3G04370	-0.619748183487325	3.5715430080024	-2.42679804857693	0.0244555096626908	0.0843597027801542	-3.88052150863387
AT3G21630	-0.510889141749123	5.69045774099853	-2.42670242188588	0.0244604926289299	0.0843630864885214	-4.10835565976425
AT5G45420	0.295045223149152	5.5215325520426	2.4264327613728	0.0244745493258749	0.0843977588400857	-4.10221424640843
AT2G45860	0.445985339155829	4.0445923118265	2.42631782309314	0.0244805430398942	0.0844021543819638	-3.92049685263914
AT1G03790	-1.96184245821219	-0.351488912619685	-2.42625476766833	0.0244838317858496	0.0844021543819638	-3.27846897873262
AT4G31540	-0.298125261524243	4.81132873815695	-2.42613013367188	0.0244903334586195	0.0844107634577664	-4.01711202373721
AT5G62790	-0.379817261497582	5.65269764557741	-2.42595083722634	0.0244996894748693	0.0844253329777907	-4.11785598507833
AT4G05430	0.98236505663966	-0.33505918770821	2.42589563784581	0.0245025705482981	0.0844253329777907	-3.28449520461754
AT1G21790	0.339723464066862	3.2016913413671	2.42550621529609	0.0245229049976711	0.0844815880619231	-3.76004623602974
AT2G20100	0.411308538812412	2.93466485519799	2.4254085158489	0.0245280090235836	0.0844853644145659	-3.73491054589288
AT1G72870	-0.94794448666851	3.28824618029691	-2.42528375285837	0.0245345283419639	0.0844940136331645	-3.77646753708907
AT1G69523	-3.25840168941807	-0.527494727743522	-2.4251791584979	0.0245399950174711	0.0844990354407533	-3.30424126960783
AT5G03140	0.37543228769922	4.58593632094233	2.42448449816236	0.024576330520561	0.0846053354767451	-3.97191035514937
AT1G49340	0.172287836406517	7.29175025008675	2.42443553577116	0.0245788934753125	0.0846053354767451	-4.16213573811703
AT5G53020	0.307026085524662	3.73156740362318	2.42393675990292	0.0246050162446739	0.0846814273367717	-3.85846045266614
AT2G22000	-0.659551016422901	3.03423896847329	-2.42377153983674	0.0246136751294918	0.0846973998905791	-3.73600853467128
AT3G13860	0.522288640403573	5.89463211114144	2.42190427208367	0.0247117323238322	0.0850209429388581	-4.14204121515515
AT3G08940	-3.35380671915048	6.07708723727767	-2.42176482449255	0.0247190697858595	0.085032309250313	-3.99352530480235
AT5G64600	0.411321354274233	3.90655588405665	2.42148441345673	0.0247338306004813	0.0850692036316113	-3.90470674193066
AT5G06370	-0.280829737798373	5.19666733689959	-2.42109507245983	0.024754339061501	0.0851258511282937	-4.0740428663592
AT5G08690	0.230344417447251	9.06266584321344	2.42053024604022	0.0247841192740015	0.0852042173975159	-4.15662794439839
AT3G45880	0.585987751450481	1.40066165484328	2.42042949023866	0.0247894350747537	0.0852042173975159	-3.46114598640007
AT1G62280	0.841574534374498	2.73489996068634	2.42042231272186	0.0247898137955932	0.0852042173975159	-3.69216691618315
AT5G40530	0.481105984653659	3.61741339540483	2.4203389893288	0.0247942107382311	0.0852042173975159	-3.87232112177295
AT5G35530	0.400644158068792	8.10935541707962	2.42027974528909	0.0247973374636508	0.0852042173975159	-4.167111645335
AT1G63270	0.40936603360511	3.03638918725006	2.4201850382582	0.0248023365819807	0.0852075057281867	-3.72533522178045
AT4G08450	-1.30881839804588	1.41951954437286	-2.41984820836833	0.024820123763774	0.0852240386883743	-3.43353067997561
AT5G04280	0.20180827340838	5.46050360158493	2.41983655281896	0.0248207394776027	0.0852240386883743	-4.10877085235738
AT4G27745	-0.440012133614275	5.28101120936215	-2.41977766386677	0.0248238505511601	0.0852240386883743	-4.07847471208825
AT5G03080	-0.226143276996471	5.63856121169576	-2.4197487053039	0.0248253805502761	0.0852240386883743	-4.12796905721832
